route6762,440400,0,0,4,0801,335321186849315;18|335321186849314;132|335321186849312;4|33532112175019;435|33532112171833;138|33532112171831;311|,1627426,1630696,0,0
route6763,440400,0,0,4,0601,33532112171848;428|33533111267489;806|33533101265969;772|33533101265970;1103|,1630715,836155,0,0
route6764,440400,0,0,4,0601,33532112173416;581|33532112171869;15|335321086849492;51|335321086849493;682|335321187534032;77|335321187534031;153|,1630810,74071466,0,0
route6765,440400,0,0,4,0801,33532112174961;10|335321120115469;208|335321120115468;129|,1630734,1630832,1,0
route6766,440400,0,0,4,0601,33532112171879;303|33532112173413;442|335321186849273;428|335321186849272;42|,1630742,1630733,0,0
route6767,440400,0,0,4,0601,33532112171895;147|33532112171894;267|335321020115476;200|335321020115477;42|335321020115478;139|,15421668,15421575,0,0
route6768,440400,0,0,4,0801,335321022704642;435|335321022704641;10|33532112171896;133|,1630754,1630752,0,0
route6769,440400,0,0,2,0401,33533101265989;25|335331186753345;6|335331186753344;34|335331186753342;82|33533111268938;331|335331120278581;53|335331120278580;134|33533111265984;127|335331186753341;163|335331186753340;166|335331186753338;133|335331186753336;318|335331120278591;160|335331120278658;509|335331120278657;39|33533111268943;200|33533111267474;214|335331120278656;75|335331120278655;33|33533111268973;88|335331187532599;52|335331187532598;140|33533111265971;85|335331186753322;218|335331116759857;238|335331116759856;178|33532112171902;58|,836177,1630757,1,0
route6770,440400,0,0,4,0401,335321120115332;568|335321120115331;113|33532112171909;395|335321187534013;171|335321187534012;15|335321186849298;58|335321186849297;16|335321120278538;23|,1630676,15422283,0,0
route6771,440400,0,0,4,0801,33532112171921;35|335321186849434;319|335321186849433;30|,1630747,1630746,1,1
route6772,440400,0,0,4,0801,33532112171923;764|,1627517,1627477,0,1
route6773,440400,0,0,4,0801,33532112173405;784|,1630802,1630801,0,0
route6774,440400,0,0,4,0401,33532112173406;59|335321186849261;15|335321187534022;15|335321187534021;109|335321186849262;49|,1630803,1624356,0,0
route6775,440400,0,0,4,0401,335321116694197;54|335321116694200;30|335321116694199;36|335321186849299;236|33532112173421;86|335321120115533;187|335321120115532;29|335321120115531;34|335321120115530;73|335321186849309;20|335321186849308;54|335321186849311;143|335321120115527;171|335321120115526;187|335321116694175;222|335321120115529;223|335321120115528;214|335321116694172;477|,13321013,13321000,0,0
route6776,440400,0,0,4,0601,33532112173431;329|33532112173430;216|,1627458,1630685,0,0
route6777,440400,0,0,4,0601,335321186849491;491|335321186849490;45|33532112173435;231|33532112173434;34|,1627551,1627510,0,0
route6778,440400,0,0,4,0601,33532112173437;176|,1630819,1630818,0,0
route6779,440400,0,0,4,0814,335321122710036;404|335321122710037;65|33532112174967;588|,1630690,73536231,0,1
route6780,440400,0,0,4,0007|000e,33532112174976;40|335321120115449;43|335321120115443;53|335321120115450;119|335321120115447;115|335321120115442;66|335321120115444;56|33532112174975;30|,1630841,1630840,0,0
route6781,440400,0,0,4,0801,335321120115342;600|335321120115343;111|33532112175016;241|,15251498,1627427,0,0
route6782,440400,0,0,4,0801,335321120278484;60|335321120278482;1740|,1633795,15422247,1,0
route6783,440400,0,0,4,0601,33532112175047;227|,1633799,1633798,0,0
route6784,440400,0,0,4,080e|0814,33532112176535;57|33532112176542;545|33532112176541;6|33532112176533;37|335321186849276;503|335321023394166;126|,1633817,48623973,0,0
route6785,440400,0,0,4,0601,33532112176548;715|,20001633828,1633827,0,0
route6786,440400,0,0,4,0801,335321013218445;31|335321013218446;172|,11116404,1630676,1,0
route6787,440400,0,0,4,0601,335321087534317;24|335321087534311;31|335321013218466;105|,74071589,1633824,1,0
route6788,440400,0,0,4,0601,335321015244307;52|335321015244311;78|,12566126,12566128,0,1
route6789,440400,0,0,4,0301,335321015244314;79|335321015730580;133|335321015730581;19|,12566129,11116467,1,0
route6790,440400,0,0,4,0814,335321016170364;54|335321020194044;28|335321020194045;7|,13111407,13444130,1,0
route6791,440400,0,0,4,0801,335321016693994;24|335321016693995;135|,13320897,13320900,0,0
route6792,440400,0,0,4,0801,335321116693995;135|335321016693996;256|,13320900,13320896,0,0
route6793,440400,0,0,4,0601,335321016694003;20|335321016694004;173|335321116694006;19|335321016694007;53|335321016694008;26|335321016694009;28|335321016694021;132|335321016694024;148|,73536169,13320918,0,0
route6794,440400,0,0,4,0601,335321016694005;172|335321016694006;19|335321116694004;173|335321116694003;20|,13320901,73536169,0,0
route6795,440400,0,0,4,0801,335321016694012;7|335321016694013;44|335321116694011;53|335321116694026;54|335321116694025;31|335321116694009;28|335321116694008;26|335321016694020;130|335321016694023;58|335321116694021;132|335321016694025;31|335321016694026;54|335321016694011;53|335321016694014;143|335321016694019;80|,13320907,13320904,0,0
route6796,440400,0,0,4,0801,335321016694015;165|335321016694016;28|335321116694014;143|335321116694013;44|335321116694012;7|,13320909,13320907,0,0
route6797,440400,0,0,4,0801,335321116694019;80|335321116694016;28|335321016694017;15|335321016694018;14|,13320904,13320902,0,0
route6798,440400,0,0,4,0801,335321116694024;148|335321116694023;58|335321016694022;95|,13320918,13320917,0,0
route6799,440400,0,0,4,0814,335321016694029;17|335321016694030;19|,13320920,1627551,0,0
route6800,440400,0,0,4,0601,335321116694034;139|335321016694035;243|,73536152,13320922,0,0
route6801,440400,0,0,4,0801,335321016694044;200|335321116694042;24|335321016694041;39|,13320925,1627459,0,0
route6802,440400,0,0,4,0601,335321116694041;39|335321016694042;24|335321016694043;79|,1627459,1627458,0,0
route6803,440400,0,0,4,0601,335321016694047;201|335321016694046;152|,13320924,1630816,0,0
route6804,440400,0,0,4,0801,335321019001275;97|335321019001281;168|335321119001279;46|335321016694048;149|,13320929,13320929,0,0
route6805,440400,0,0,4,0601,335321016694057;82|335321016694059;15|335321016694060;158|,13320932,1627445,0,0
route6806,440400,0,0,4,0801,335321016694061;130|335321016694062;58|,13320932,13320936,0,0
route6807,440400,0,0,4,0801,335321116694062;58|335321016694063;51|,13320936,13320934,0,0
route6808,440400,0,0,4,0801,335321016694064;262|,13320933,13320930,0,0
route6809,440400,0,0,4,0601,335321016694065;172|,73536147,13320937,0,0
route6810,440400,0,0,2,0402|0404,335321087534109;14|335321087534091;43|335321087534191;17|335321087534192;17|335321087534073;18|335321016694070;354|335321016694072;34|,74071500,13320941,0,0
route6811,440400,0,0,4,0801,335321016694074;31|335321016694075;26|,13320940,13320941,0,0
route6812,440400,0,0,4,0801,335321116694080;749|335321120278624;50|335321120278623;27|335321016694081;38|335321016694085;29|335321016694084;29|335321020278623;27|335321120278620;108|335321020278622;82|335321119001267;66|335321016694080;749|,13320945,13320945,0,0
route6813,440400,0,0,4,0602,335321087534112;41|335321087534124;12|335321087534125;410|335321020115170;12|335321020115171;134|335321016694092;279|335321016694088;82|335321016694089;234|335321087534142;35|335321087534146;85|335321087534150;239|335321087534158;100|335321087534166;473|335321087534167;503|335321087534169;308|335321087534176;124|335321087534177;486|335321020115483;166|335321020115484;8|335321087534189;27|335321087534190;52|335321087534111;11|335321187534110;15|335321187534187;48|335321187534186;22|,74071491,74071533,1,0
route6814,440400,0,0,4,0801,335321016694090;11|,13320948,13320950,0,0
route6815,440400,0,0,4,0801,335321016694095;65|335321016694096;99|,13320951,13320954,0,0
route6816,440400,0,0,4,0801,335321116694096;99|335321016694097;303|,13320954,74071510,0,0
route6817,440400,0,0,4,0601,335321016694121;116|335321016694123;7|335321020115595;22|335321020115596;168|335321016694128;138|335321020115561;272|335321020115562;176|335321016694098;506|335321016694099;141|,73536106,1630732,0,1
route6818,440400,0,0,4,0801,335321016694105;804|335321016694110;513|,13320958,13320960,1,0
route6819,440400,0,0,4,0801,335321116694110;513|335321016694111;146|335321016694112;513|,13320960,13320961,0,0
route6820,440400,0,0,4,0801,335321116694112;513|335321016694115;247|335321016694117;143|335321016694114;63|,13320961,1630728,0,0
route6821,440400,0,0,4,0801,335321116694114;63|335321116694117;143|335321016694116;72|,1630728,74071459,0,0
route6822,440400,0,0,4,0601,335321016694126;65|335321020115576;38|335321020115580;197|335321020115584;38|335321020115585;101|,13320967,15421641,0,0
route6823,440400,0,0,4,0601,335321016694129;82|335321020115573;21|335321120115580;197|335321120115576;38|335321116694126;65|,13320971,13320967,0,0
route6824,440400,0,0,4,0601,335321186849250;470|335321086849251;105|335321086849253;418|335321016694130;299|,73536096,13320973,0,0
route6825,440400,0,0,4,0814,335321016694161;206|335321016694162;43|335321016694163;19|335321016694164;17|335321020115548;39|335321020115550;31|335321020115546;107|335321120115542;206|335321016694145;67|335321016694146;142|335321016694147;248|335321016694148;27|335321016694149;23|335321016694150;19|335321020390168;168|335321020390169;7|335321120390159;534|335321116694138;11|335321016694141;81|335321016694142;14|335321016694155;27|335321016694157;56|335321016694158;51|335321016694159;30|335321016694143;17|335321016694144;79|335321016694140;31|335321016694137;34|335321016694138;11|335321020390159;534|335321020390162;624|335321120390160;408|335321122708905;110|335321023394021;1159|,13320993,48623435,0,0
route6826,440400,0,0,4,0801,335321120390161;840|335321120390162;624|335321120390169;7|335321120390168;168|335321016694151;40|335321116694148;27|335321116694147;248|335321016694153;28|335321016694154;221|,1627405,13320985,0,0
route6827,440400,0,0,4,0814,335321016694156;141|335321116694153;28|335321116694146;142|,13320991,13320981,0,0
route6828,440400,0,0,4,0814,335321120115549;299|335321120115548;39|335321016694165;20|335321016694166;22|335321116694162;43|335321116694161;206|,13320999,13320993,0,0
route6829,440400,0,0,4,0601,335321086849216;17|335321016694180;245|335321016694182;172|335321016694183;132|335321122714873;38|335321122714874;261|335321116694180;245|335321020278496;1403|335321020278497;388|,11116350,15251409,1,0
route6830,440400,0,0,4,0601,335321087534282;25|335321016694192;7|335321016694193;55|335321020115309;368|335321020115310;123|335321086849301;437|,74071575,73536122,1,0
route6831,440400,0,0,4,0801,335321016694203;66|335321016694204;46|335321016694202;56|,1627422,1627423,0,0
route6832,440400,0,0,4,0601,335321016694211;20|335321016694212;22|335321016694207;16|335321016694209;49|335321016694210;119|,73536123,1627421,0,0
route6833,440400,0,0,4,0601,335321016694213;105|335321016694215;6|335321016694216;213|335321116694232;1174|335321120115347;406|335321120115345;188|,73536124,15251499,0,0
route6834,440400,0,0,4,0601,335321186849290;504|335321115244824;68|335321115244823;356|335321116694231;242|335321016694232;1174|335321116694216;213|335321116694215;6|335321016694217;205|335321116694211;20|335321186849303;21|,1627430,1627420,0,0
route6835,440400,0,0,4,0801,335321016694218;196|335321116694207;16|335321016694229;211|335321116694227;96|335321016694225;62|335321016694226;40|335321116694219;208|335321116694209;49|335321116694218;196|,13321022,13321022,0,0
route6836,440400,0,0,4,0601,335321116694210;119|335321016694219;208|335321116694222;91|335321016694223;77|335321016694227;96|335321116694229;211|335321116694212;22|335321116694217;205|335321116694213;105|,1627421,73536124,0,0
route6837,440400,0,0,4,0801,335321116694202;56|335321116694204;46|335321016694220;21|335321016694222;91|335321116694226;40|335321016694228;222|,1627423,13321018,0,0
route6838,440400,0,0,4,0801,335321016694221;38|335321116694220;21|335321116694203;66|,13321015,1627422,0,0
route6839,440400,0,0,4,0801,335321016694224;22|335321116694223;77|335321116694221;38|,13321014,13321015,0,0
route6840,440400,0,0,4,0801,335321016694235;317|335321016694236;90|,13321029,13321031,0,0
route6841,440400,0,0,4,0601,335321016694245;134|335321016694246;150|,1630687,1630688,0,0
route6842,440400,0,0,4,0801,335321016694247;185|335321016694248;274|335321016694249;103|,13321035,13437039,0,0
route6843,440400,0,0,4,0801,335321016694250;127|335321116694248;274|335321116694245;134|,13321036,1630687,0,0
route6844,440400,0,0,4,0801,335321016694251;42|,1633816,13437040,0,0
route6845,440400,0,0,4,0801,335321116694254;418|335321016694255;451|335321016694256;49|,13437042,1627402,0,0
route6846,440400,0,0,4,0601,335321116694256;49|335321016694257;81|335321020278617;1194|335331020278593;1464|335331020278595;788|33533111265969;772|33533111265968;214|,1627402,853694,0,0
route6847,440400,0,0,4,0801,33533111265970;1103|335331120278595;788|335331120278593;1464|335321120278617;1194|335321116694257;81|335321016694258;876|,836155,13437045,0,0
route6848,440400,0,0,4,0601,335321116694263;9|335321016694262;36|,13437048,13437046,0,0
route6849,440400,0,0,4,0601,335321016694263;9|,13437047,13437048,0,0
route6850,440400,0,0,4,0801,335321116694270;70|335321016694269;190|,13437049,74071483,1,1
route6851,440400,0,0,4,0801,335321116694269;190|335321016694270;70|,74071483,13437049,1,1
route6852,440400,0,0,4,0302|0304,335321187534096;24|335321016694271;143|,74071496,13437052,1,0
route6853,440400,0,0,4,0801,335321116694258;876|335321116694255;451|335321116694252;1269|335321119001268;207|335321120278622;82|335321120278621;183|335321019001270;90|,13437045,14482630,0,0
route6854,440400,0,0,4,0601,335321019001277;1041|335321019001276;335|335321119001280;217|335321119001281;168|335321119001275;97|,1630733,13320929,1,0
route6855,440400,0,0,4,0801,335321119001270;90|335321119001271;220|335321119001283;219|335321019001280;217|335321119001276;335|335321119001277;1041|,14482630,1630733,0,0
route6856,440400,0,0,4,0601,335321019001287;22|335321019001288;294|335321019001290;301|335321116694085;29|335321019001285;246|335321019001286;88|,14482631,1630814,0,0
route6857,440400,0,0,4,0601,335321020115158;339|335321087533594;170|335321087533595;11|33533101267518;25|,15251366,839325,0,0
route6858,440400,0,0,4,0602,335321020115179;74|335321020115183;17|335321120115181;77|335321120115164;149|335321020115165;151|,15251376,15251376,0,0
route6859,440400,0,0,4,0602,335321120115182;295|335321120115183;17|335321020115180;294|335321020115175;98|335321020115173;18|335321120115169;13|335321120115177;104|,15251381,15251381,0,0
route6860,440400,0,0,4,0801,335321020115397;62|335321020115393;49|335321120115391;58|335321120115187;22|335321120115186;12|335321020115398;82|335321020115395;25|335321120115396;76|335321020115391;58|335321020115392;19|335321087534059;16|335321087534060;18|335321020115371;12|335321020115381;57|335321020115382;30|335321020115390;35|335321020115188;21|335321120115184;144|335321020115187;22|335321020115396;76|335321120115395;25|335321120115398;82|335321020115186;12|335321020115184;144|335321120115188;21|335321020115383;50|335321020115384;45|335321087534057;17|335321120115392;19|335321020115394;57|335321020115385;26|335321020115386;28|335321120115381;57|335321020115372;13|335321020115377;6|335321020115378;38|335321020115360;76|335321020115379;56|335321020115380;58|335321020115370;75|335321120115378;38|335321120115377;6|335321120115372;13|335321120115371;12|335321087534053;21|335321120115384;45|335321120115383;50|335321120115390;35|335321120115382;30|335321120115386;28|335321120115385;26|335321020115388;18|,15251523,15251504,0,0
route6861,440400,0,0,4,0814,335321020115286;163|335321020115287;22|,15251451,15251452,0,0
route6862,440400,0,0,4,0814,335321020115288;270|335321020115290;134|335321020115292;168|,15251454,15251463,0,0
route6863,440400,0,0,4,0801,335321020115294;40|335321020115295;90|335321020115291;154|,15251456,15251461,0,0
route6864,440400,0,0,4,0814,335321020115293;262|335321120115290;134|335321120115288;270|,15251464,15251454,0,0
route6865,440400,0,0,4,0601,335321020115304;27|335321020115519;16|335321020115520;73|335321020115298;368|335321020115300;173|,13321012,15251472,1,0
route6866,440400,0,0,4,0801,335321120115308;36|335321020115299;103|335321120115298;368|335321020115307;205|,15251477,15251474,0,0
route6867,440400,0,0,4,0814,335321120115307;205|335321120115520;73|335321120115519;16|335321020115305;105|,15251474,13321011,0,0
route6868,440400,0,0,4,0814,335321120115300;173|335321120115299;103|335321020115308;36|,15251472,15251477,0,0
route6869,440400,0,0,4,0801,335321020115315;15|335321020115316;121|,15251478,15251479,1,0
route6870,440400,0,0,4,0601,335321087534255;46|335321087534256;40|335321020115319;322|335321020115320;125|,11116402,1630698,1,0
route6871,440400,0,0,4,0801,335321020115323;14|335321020115324;49|,15251485,15251486,0,0
route6872,440400,0,0,4,0801,335321020115325;24|335321020115326;277|,15251483,15251484,0,0
route6873,440400,0,0,4,0801,335321020115327;363|,15251489,15251490,0,0
route6874,440400,0,0,4,0601,335321020115329;421|,15251489,1630699,0,0
route6875,440400,0,0,4,0801,335321020115335;35|335321020115337;331|335321020115338;22|,15251491,15251492,1,0
route6876,440400,0,0,4,0801,335321020115339;292|,15251495,15251496,0,0
route6877,440400,0,0,4,0801,335321020115344;301|,15251497,1633784,0,0
route6878,440400,0,0,4,0801,335321020115346;930|,1630859,15251500,0,0
route6879,440400,0,0,4,0801,335321120115388;18|335321120115394;57|335321120115393;49|335321020115366;31|335321020115367;23|335321020115369;21|335321120115380;58|335321120115379;56|335321020115389;35|,15251504,15251508,0,0
route6880,440400,0,0,4,0801,335321120115389;35|335321120115360;76|335321120115370;75|335321120115369;21|335321020115375;55|,15251508,15251518,0,0
route6881,440400,0,0,4,0801,335321020115399;50|,15251522,15251387,0,0
route6882,440400,0,0,4,080e|0814,335321020115401;77|335321020115400;92|,1627472,15251525,0,0
route6883,440400,0,0,4,080e|0814,335321120115400;92|335321020115402;711|,15251525,1627473,0,0
route6884,440400,0,0,4,0801,335321087534157;19|335321087534160;12|335321087534161;18|335321020115406;428|,74071521,15251530,0,0
route6885,440400,0,0,4,0801,335321020115409;371|,15251532,15251531,0,0
route6886,440400,0,0,4,0801,335321120115414;9|335321020115413;17|335321020115410;149|,15251538,15251534,0,0
route6887,440400,0,0,4,0814,335321120115410;149|335321120115413;17|335321020115414;9|,15251534,15251538,0,0
route6888,440400,0,0,4,0801,335321020115415;114|,15251539,15251540,0,1
route6889,440400,0,0,4,0007|000e,335321020115458;19|335321120115440;69|335321020115457;96|335321020115441;60|,1630838,15421558,0,0
route6890,440400,0,0,4,0007|000e,335321120115451;14|335321020115443;53|335321120115448;96|335321020115442;66|335321120115446;14|,1630843,1630842,0,0
route6891,440400,0,0,4,0007|000e,335321120115441;60|335321020115453;43|,15421558,1630839,0,0
route6892,440400,0,0,4,0801,335321020115463;38|335321020115464;224|,15421563,15421564,1,0
route6893,440400,0,0,4,0814,335321020115467;402|,15421567,15421568,0,0
route6894,440400,0,0,4,0801,335321020115470;169|,15421569,15421570,0,0
route6895,440400,0,0,4,0801,335321020115471;159|335321023394158;174|335321123394155;85|,1630741,48623963,0,0
route6896,440400,0,0,4,0801,335321020115474;145|,15421573,15421574,0,0
route6897,440400,0,0,4,0801,335321020115475;135|,15421575,15421576,0,0
route6898,440400,0,0,4,0801,335321020115480;150|335321087534087;100|335321087534106;13|335321087534088;255|335321123394167;435|,15421577,48623974,0,0
route6899,440400,0,0,4,0801,335321087534071;32|335321020115485;113|,1627413,15421581,0,0
route6900,440400,0,0,4,0801,335321120115485;113|335321020115486;190|,15421581,15421583,0,0
route6901,440400,0,0,4,0801,335321020115487;383|335321020115489;39|335321119001288;294|335321119001285;246|335321116694081;38|335321116694084;29|335321119001290;301|335321120115489;39|335321120115487;383|,15421584,15421584,0,0
route6902,440400,0,0,4,0601,335321020115488;195|,1627445,15421585,0,0
route6903,440400,0,0,4,0801,335321020115500;24|335321020115501;67|335321020115493;371|335321020115498;203|335321020115499;276|,1633801,15421588,0,0
route6904,440400,0,0,4,0801,335321020115502;106|335321020115503;3|335321120115498;203|335321120115493;371|335321020115494;203|,13320955,15421592,0,0
route6905,440400,0,0,4,0801,335321087534033;48|335321020115496;172|,1630742,15421592,0,0
route6906,440400,0,0,4,0601,335321020115593;254|335321020115594;47|335321020115564;117|335321020115578;102|335321020115579;10|335321020115506;404|,1630805,1630807,0,0
route6907,440400,0,0,4,0801,335321020115509;24|335321020115511;400|335321020115512;21|,15421597,15421598,0,0
route6908,440400,0,0,4,0814,335321020115516;179|335321020115514;378|335321020115571;27|335321020115572;11|,15421607,15421612,0,0
route6909,440400,0,0,4,0814,335321020115517;178|335321120115514;378|335321020115559;327|335321020115560;230|335321120115517;178|,15421609,15421609,0,0
route6910,440400,0,0,4,0801,335321020115521;283|335321020115525;26|,15421614,1627417,0,0
route6911,440400,0,0,4,0801,335321020115522;234|,15421616,15421617,0,0
route6912,440400,0,0,4,0801,335321020115523;97|,15421618,15421619,0,0
route6913,440400,0,0,4,0601,335321020115524;180|335321120115521;283|,1627416,15421614,0,0
route6914,440400,0,0,4,0601,335321020115535;267|335321020115534;532|,1630656,15421623,0,0
route6915,440400,0,0,4,0814,335321020115542;206|335321020115541;32|,13320982,13320994,0,0
route6916,440400,0,0,4,0814,335321020115552;21|335321020115554;139|335321020115555;18|335321120115546;107|335321120115550;31|335321020115549;299|,15421628,13320999,0,0
route6917,440400,0,0,4,0814,335321120115541;32|335321120115555;18|335321020115556;56|335321020115557;51|335321120115552;21|,13320994,15421628,0,0
route6918,440400,0,0,4,0801,335321020115567;18|335321020115568;16|335321120115516;179|,15421605,15421607,0,0
route6919,440400,0,0,4,0801,335321020115569;15|335321020115570;12|335321120115559;327|335321120115568;16|335321120115567;18|,15421633,15421605,0,0
route6920,440400,0,0,4,0814,335321020115582;42|,15421646,15421645,0,0
route6921,440400,0,0,4,0801,335321020115597;12|335321020115598;102|335321020115587;367|335321020115591;80|335321020115592;137|335321120115588;186|335321120115598;102|335321120115597;12|,15421649,15421649,0,0
route6922,440400,0,0,4,0801,335321020115599;16|335321020115600;7|335321120115591;80|335321120115587;367|335321020115588;186|335321120115592;137|335321120115600;7|335321120115599;16|,15421655,15421655,0,0
route6923,440400,0,0,4,0801,335321020115601;422|335321023394026;375|,13320965,48623441,0,0
route6924,440400,0,0,4,0801,335321020115604;211|,15421664,15421665,0,0
route6925,440400,0,0,4,0801,335321020115610;136|,15421668,15421669,0,0
route6926,440400,0,0,4,0801,335321020115611;154|,15421670,15421671,0,0
route6927,440400,0,0,4,0801,335321020115614;149|335321020115615;26|335321020115617;284|,15421672,1630821,0,0
route6928,440400,0,0,4,0801,335321020115616;83|335321120115615;26|335321023394027;82|,1630662,48623442,0,0
route6929,440400,0,0,4,0801,335321120278377;477|335321120278381;135|335321120278380;384|335321020278379;298|,15422179,15422183,0,0
route6930,440400,0,0,4,0814,335321120278379;298|335321020278380;384|335321120278378;205|,15422183,15422180,0,0
route6931,440400,0,0,4,0801,335321020278482;1740|335321120278483;235|335321020278486;2342|335321120278496;1403|335321186849216;17|,15422247,11116350,0,1
route6932,440400,0,0,4,0601,335321120278497;388|335321120278486;2342|335321120278485;205|335321120278487;538|335321120278493;240|335321120278480;507|335321020278494;261|335321020278492;483|,15251409,15422256,0,0
route6933,440400,0,0,4,0801,335321120278492;483|335321020278495;363|,15422256,1624340,0,0
route6934,440400,0,0,4,0801,335321020278502;81|,15422259,15422258,1,0
route6935,440400,0,0,4,0801,335321020278506;31|335321020278507;250|,15422261,15422260,1,0
route6936,440400,0,0,4,0801,335321020278512;81|,15422265,15422266,0,0
route6937,440400,0,0,4,0801,335321020278517;255|335321020278529;53|335321020278515;132|,15422271,15422268,0,0
route6938,440400,0,0,4,0801,335321020278516;238|335321020278527;68|335321120278517;255|,15422269,15422271,0,0
route6939,440400,0,0,4,0801,335321020278519;287|,20015422275,15422276,0,0
route6940,440400,0,0,4,0601,335321020278521;126|335321020278520;171|,1627436,15422278,0,0
route6941,440400,0,0,4,0801,335321120278520;171|335321020278522;203|,15422278,1627437,0,0
route6942,440400,0,0,4,0601,335321020278525;222|335321120278516;238|,1627438,15422269,0,0
route6943,440400,0,0,4,0801,335321020278531;143|,15422279,15422280,0,0
route6944,440400,0,0,4,0801,335321120278544;538|335321120278543;155|335321120278542;278|335321020278540;125|,1627443,15422287,0,0
route6945,440400,0,0,4,0801,335321020278546;413|335321023394162;304|,1627428,48623969,0,0
route6946,440400,0,0,4,0801,335321020278547;598|335321116694235;317|,15422292,13321029,0,0
route6947,440400,0,0,4,0801,335321020353409;85|,15468911,15468912,0,0
route6948,440400,0,0,4,0801,335321120115534;532|335321020390157;526|335321020390156;523|,15421623,15469469,0,0
route6949,440400,0,0,4,0801,335321120390156;523|335321020390158;121|,15469469,13320979,0,0
route6950,440400,0,0,4,0801,335321020390164;152|335321020390166;29|,15469473,15469477,1,0
route6951,440400,0,0,4,0801,335321020390165;103|335321120390164;152|,15469475,15469473,0,1
route6952,440400,0,0,4,0801,335321020390172;330|,1627480,15469480,0,0
route6953,440400,0,0,4,0801,335321020390174;270|,15469483,15469484,0,1
route6954,440400,0,0,4,0801,335321020390181;197|,15469486,15469487,1,0
route6955,440400,0,0,4,0801,335321020390189;124|335321020390188;93|,1630815,15469491,0,0
route6956,440400,0,0,4,0801,335321120390188;93|335321020390190;142|335321116694047;201|,15469491,13320924,0,0
route6957,440400,0,0,4,0801,335321022708455;126|335321022708454;15|,73536217,73536219,1,0
route6958,440400,0,0,4,0801,335321022708668;23|335321022708667;85|,1627494,1627495,0,0
route6959,440400,0,0,4,0801,335321022711932;570|335321022711931;251|,1627513,15421677,0,0
route6960,440400,0,0,4,0801,335321116694183;132|335321116694182;172|335321022714874;261|335321022714873;38|,73536079,73536079,0,0
route6961,440400,0,0,4,0801,335321022719947;271|335321022719884;31|335321123394163;191|,73536182,48623970,1,0
route6962,440400,0,0,4,0801,335321123394022;273|335321023394023;198|,48623437,48623438,0,0
route6963,440400,0,0,4,0801,335321122708667;85|335321023394024;418|,1627495,48623439,0,0
route6964,440400,0,0,4,0801,335321023394025;196|335321120115601;422|,48623440,13320965,0,0
route6965,440400,0,0,4,0801,335321023394028;255|335321122711932;570|,48623443,1627513,0,0
route6966,440400,0,0,4,0801,335321023394029;96|335321120115607;217|,48623444,15421666,0,0
route6967,440400,0,0,4,0801,335321122704641;10|335321023394159;295|,1630753,48623966,0,0
route6968,440400,0,0,4,0814,335321023394160;312|,48240875,48623967,0,0
route6969,440400,0,0,4,0801,335321023394163;191|335321122719884;31|335321122719947;271|,48623970,73536182,0,1
route6970,440400,0,0,4,0801,335321023394164;453|,48623971,48245795,0,0
route6971,440400,0,0,4,0801,335321023394167;435|335321187534088;255|335321187534106;13|335321187534087;100|335321120115480;150|,48623974,15421577,0,0
route6972,440400,0,0,4,0801,335321023394168;433|335321122708455;126|,48623975,73536217,0,1
route6973,440400,0,0,4,0801,335321122717694;246|335321123394157;143|335321123394156;26|335321123394158;174|335321023394171;245|,1627372,48623965,0,0
route6974,440400,0,0,4,0801,335321023394671;104|,48625904,48245579,0,0
route6975,440400,0,0,4,0801,335321023394672;316|,48625905,48243292,0,0
route6976,440400,0,0,4,0801,335321123394162;304|335321023394673;513|,48623969,48625906,0,0
route6977,440400,0,0,4,0301,335321087534225;78|335321087534226;85|335321087534229;84|335321085731857;21|335321085731858;46|,74071548,11116408,1,1
route6978,440400,0,0,4,0601,335321186849240;810|335321086849241;300|,1624351,73536092,0,0
route6979,440400,0,0,4,0801,335321086849246;78|335321086849247;21|,1624347,1624348,0,0
route6980,440400,0,0,4,0801,335321186849247;21|335321186849252;67|335321186849251;105|335321086849250;470|,1624348,73536096,0,0
route6981,440400,0,0,4,0601,335321116694130;299|335321186849253;418|335321086849252;67|335321186849246;78|,13320973,1624347,0,0
route6982,440400,0,0,4,0801,335321123394166;126|335321086849277;237|,48623973,73536110,0,0
route6983,440400,0,0,4,0601,335321086849288;863|,73536114,1627437,0,0
route6984,440400,0,0,4,0601,335321086849325;46|335321120115158;339|,73536134,15251366,0,0
route6985,440400,0,0,4,0801,335321086849337;145|335321086849340;40|,73536139,73536141,0,0
route6986,440400,0,0,4,0601,335321086849338;122|,1627409,73536141,0,0
route6987,440400,0,0,4,0801,335321086849359;21|335321086849360;185|335321086849350;25|,73536143,73536142,0,0
route6988,440400,0,0,4,0801,335321186849350;25|335321086849351;174|335321186849337;145|,73536142,73536139,0,0
route6989,440400,0,0,4,0801,335321116694035;243|335321116694033;239|335321086849368;123|,13320922,1627546,0,0
route6990,440400,0,0,4,0814,335321086849374;51|335321086849375;37|,1627527,73536159,0,0
route6991,440400,0,0,4,0601,335321086849419;35|335321186849417;259|,73536177,1630745,0,0
route6992,440400,0,0,4,0601,335321086849423;22|335321086849424;278|,1630744,1630745,0,0
route6993,440400,0,0,4,0601,335321116694099;141|335321116694098;506|,1630732,1630737,1,0
route6994,440400,0,0,4,0814,335321086849467;23|335321086849468;62|,73536200,73536198,1,1
